10.1926 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
17.4252 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
19.1525 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002731D72B100>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000027323052730>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.1528 	EXP 	window1: mouseVisible = True
19.1530 	EXP 	window1: mouseVisible = False
19.1531 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
19.1531 	EXP 	window1: recordFrameIntervals = False
19.3177 	EXP 	window1: recordFrameIntervals = True
19.5012 	EXP 	Screen (0) actual frame rate measured at 60.16Hz
19.5012 	EXP 	window1: recordFrameIntervals = False
21.5730 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
21.5770 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1.    ,  0.0039, -1.    ]), fillColorSpace='rgb', fillRGB=array([-1.    ,  0.0039, -1.    ]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
22.1193 	EXP 	Sound sound_1 set volume 1.000
22.2898 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.3837 	EXP 	window1: mouseVisible = True
22.3908 	EXP 	Imported binding task excel (1).xlsx as conditions, 12 conditions, 3 params
22.3923 	EXP 	Created sequence: random, trialTypes=12, nReps=5, seed=None
22.3925 	EXP 	New trial (rep=0, index=0): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
22.4060 	EXP 	textbox: autoLog = True
22.4060 	EXP 	polygon: autoDraw = True
23.3836 	EXP 	polygon_2: autoDraw = True
23.4168 	EXP 	polygon: autoDraw = False
25.3878 	DATA 	Keypress: space
25.4021 	EXP 	polygon: autoDraw = False
25.4021 	EXP 	polygon_2: autoDraw = False
26.1427 	EXP 	text: autoDraw = True
26.1427 	EXP 	textbox: autoDraw = True
27.9499 	DATA 	Keypress: 2
28.2499 	DATA 	Keypress: 0
28.4167 	DATA 	Keypress: 0
30.0001 	DATA 	Mouse: Left button down, pos=(975,231)
30.0017 	EXP 	New trial (rep=0, index=1): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
30.0159 	EXP 	text: autoDraw = False
30.0159 	EXP 	textbox: autoDraw = False
30.0159 	EXP 	polygon: autoDraw = True
30.2186 	DATA 	Mouse:  Left button up, pos=(975,231)
31.0159 	EXP 	polygon: autoDraw = False
31.0159 	EXP 	polygon_2: autoDraw = True
33.2712 	DATA 	Keypress: space
33.2820 	EXP 	polygon: autoDraw = False
33.2820 	EXP 	polygon_2: autoDraw = False
33.6986 	EXP 	text: autoDraw = True
33.6986 	EXP 	textbox: autoDraw = True
34.9659 	DATA 	Keypress: 3
35.2705 	DATA 	Keypress: 0
35.4325 	DATA 	Keypress: 0
36.4689 	DATA 	Mouse: Left button down, pos=(975,225)
36.4835 	EXP 	New trial (rep=0, index=2): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
36.4987 	EXP 	text: autoDraw = False
36.4987 	EXP 	textbox: autoDraw = False
36.4987 	EXP 	polygon: autoDraw = True
36.6848 	DATA 	Mouse:  Left button up, pos=(975,225)
37.4986 	EXP 	polygon: autoDraw = False
37.4986 	EXP 	polygon_2: autoDraw = True
39.4369 	DATA 	Keypress: space
39.4479 	EXP 	polygon: autoDraw = False
39.4479 	EXP 	polygon_2: autoDraw = False
40.4481 	EXP 	text: autoDraw = True
40.4481 	EXP 	textbox: autoDraw = True
42.0983 	DATA 	Keypress: 3
42.3214 	DATA 	Keypress: 0
42.5150 	DATA 	Keypress: 0
43.9819 	DATA 	Mouse: Left button down, pos=(997,197)
