2.6515 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.7716 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
11.9910 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EB593FAF10>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001EB5EAC1520>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.9912 	EXP 	window1: mouseVisible = True
11.9913 	EXP 	window1: mouseVisible = False
11.9913 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.9913 	EXP 	window1: recordFrameIntervals = False
12.1570 	EXP 	window1: recordFrameIntervals = True
12.3413 	EXP 	Screen (0) actual frame rate measured at 60.03Hz
12.3414 	EXP 	window1: recordFrameIntervals = False
20.8660 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
20.8709 	EXP 	window1: mouseVisible = True
21.0091 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
21.0096 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.0992 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit', units='height', win=Window(...), wrapWidth=1)
21.0993 	EXP 	window1: mouseVisible = True
21.1072 	EXP 	Imported study_word.xlsx as conditions, 20 conditions, 1 params
21.1082 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
21.1084 	EXP 	New trial (rep=0, index=0): {'study_word': 'piano'}
21.1541 	EXP 	slider: autoLog = True
21.1541 	EXP 	slider: markerPos = None
21.1541 	EXP 	slider: styleTweaks = []
21.1541 	EXP 	slider: styleTweaks = []
21.1541 	EXP 	slider: styleTweaks = []
21.1541 	EXP 	slider: styleTweaks = []
21.1541 	EXP 	slider: contrast = 1.0
21.1541 	EXP 	slider: autoLog = True
21.1541 	EXP 	textbox: autoLog = True
21.1541 	EXP 	text: height = 0.05
21.1541 	EXP 	text: height = 0.05
21.1541 	EXP 	text: height = 0.05
21.1541 	EXP 	text: text = 'piano'
21.1541 	EXP 	slider: markerPos = None
21.1541 	EXP 	slider: markerPos = None
21.1541 	EXP 	text: autoDraw = True
21.1541 	EXP 	slider: autoDraw = True
22.9415 	DATA 	Mouse: Left button down, pos=(482,216)
22.9544 	EXP 	slider: markerPos = 1.2296296296296296
22.9714 	EXP 	slider: markerPos = 1.2296296296296296
22.9885 	EXP 	slider: markerPos = 1.2296296296296296
23.0046 	EXP 	slider: markerPos = 1.2296296296296296
23.0216 	EXP 	slider: markerPos = 1.2296296296296296
23.0380 	EXP 	slider: markerPos = 1.2296296296296296
23.0547 	EXP 	slider: markerPos = 1.2296296296296296
23.0716 	EXP 	slider: markerPos = 1.2296296296296296
23.0876 	EXP 	slider: markerPos = 1.2296296296296296
23.1048 	EXP 	slider: markerPos = 1.2296296296296296
23.1212 	EXP 	slider: markerPos = 1.2296296296296296
23.1379 	EXP 	slider: markerPos = 1.2296296296296296
23.1546 	EXP 	slider: markerPos = 1.2296296296296296
23.1559 	DATA 	Mouse:  Left button up, pos=(482,216)
23.1712 	EXP 	slider: markerPos = 1.2296296296296296
23.1739 	EXP 	New trial (rep=0, index=1): {'study_word': 'table'}
23.1881 	EXP 	text: autoDraw = False
23.1881 	EXP 	slider: autoDraw = False
23.1881 	EXP 	text: height = 0.05
23.1881 	EXP 	text: height = 0.05
23.1881 	EXP 	text: height = 0.05
23.1881 	EXP 	text: text = 'table'
23.1881 	EXP 	slider: markerPos = None
23.1881 	EXP 	slider: markerPos = None
23.1881 	EXP 	text: autoDraw = True
23.1881 	EXP 	slider: autoDraw = True
24.2068 	DATA 	Mouse: Left button down, pos=(482,216)
24.2213 	EXP 	slider: markerPos = 1.2296296296296296
24.2380 	EXP 	slider: markerPos = 1.2296296296296296
24.2546 	EXP 	slider: markerPos = 1.2296296296296296
24.2715 	EXP 	slider: markerPos = 1.2296296296296296
24.2877 	EXP 	slider: markerPos = 1.2296296296296296
24.3046 	EXP 	slider: markerPos = 1.2296296296296296
24.3212 	EXP 	slider: markerPos = 1.2296296296296296
24.3379 	EXP 	slider: markerPos = 1.2296296296296296
24.3546 	EXP 	slider: markerPos = 1.2296296296296296
24.3710 	EXP 	slider: markerPos = 1.2296296296296296
24.3879 	EXP 	slider: markerPos = 1.2296296296296296
24.4047 	EXP 	slider: markerPos = 1.2296296296296296
24.4211 	EXP 	slider: markerPos = 1.2296296296296296
24.4379 	EXP 	slider: markerPos = 1.2296296296296296
24.4413 	DATA 	Mouse:  Left button up, pos=(482,216)
24.4544 	EXP 	slider: markerPos = 1.2296296296296296
24.4567 	EXP 	New trial (rep=0, index=2): {'study_word': 'cloth'}
24.4715 	EXP 	text: autoDraw = False
24.4715 	EXP 	slider: autoDraw = False
24.4715 	EXP 	text: height = 0.05
24.4715 	EXP 	text: height = 0.05
24.4715 	EXP 	text: height = 0.05
24.4715 	EXP 	text: text = 'cloth'
24.4715 	EXP 	slider: markerPos = None
24.4715 	EXP 	slider: markerPos = None
24.4715 	EXP 	text: autoDraw = True
24.4715 	EXP 	slider: autoDraw = True
26.0768 	DATA 	Mouse: Left button down, pos=(482,216)
26.1041 	EXP 	slider: markerPos = 1.2296296296296296
26.1213 	EXP 	slider: markerPos = 1.2296296296296296
26.1372 	EXP 	slider: markerPos = 1.2296296296296296
26.1542 	EXP 	slider: markerPos = 1.2296296296296296
26.1707 	EXP 	slider: markerPos = 1.2296296296296296
26.1875 	EXP 	slider: markerPos = 1.2296296296296296
26.2041 	EXP 	slider: markerPos = 1.2296296296296296
26.2210 	EXP 	slider: markerPos = 1.2296296296296296
26.2374 	EXP 	slider: markerPos = 1.2296296296296296
26.2544 	EXP 	slider: markerPos = 1.2296296296296296
26.2709 	EXP 	slider: markerPos = 1.2296296296296296
26.2878 	EXP 	slider: markerPos = 1.2296296296296296
26.3041 	EXP 	slider: markerPos = 1.2296296296296296
26.3057 	DATA 	Mouse:  Left button up, pos=(482,216)
26.3211 	EXP 	slider: markerPos = 1.2296296296296296
26.3228 	EXP 	New trial (rep=0, index=3): {'study_word': 'lays'}
26.3377 	EXP 	text: autoDraw = False
26.3377 	EXP 	slider: autoDraw = False
26.3377 	EXP 	text: height = 0.05
26.3377 	EXP 	text: height = 0.05
26.3377 	EXP 	text: height = 0.05
26.3377 	EXP 	text: text = 'lays'
26.3377 	EXP 	slider: markerPos = None
26.3377 	EXP 	slider: markerPos = None
26.3377 	EXP 	text: autoDraw = True
26.3377 	EXP 	slider: autoDraw = True
27.2266 	DATA 	Mouse: Left button down, pos=(482,216)
27.2544 	EXP 	slider: markerPos = 1.2296296296296296
27.2709 	EXP 	slider: markerPos = 1.2296296296296296
27.2875 	EXP 	slider: markerPos = 1.2296296296296296
27.3044 	EXP 	slider: markerPos = 1.2296296296296296
27.3209 	EXP 	slider: markerPos = 1.2296296296296296
27.3375 	EXP 	slider: markerPos = 1.2296296296296296
27.3540 	EXP 	slider: markerPos = 1.2296296296296296
27.3708 	EXP 	slider: markerPos = 1.2296296296296296
27.3873 	EXP 	slider: markerPos = 1.2296296296296296
27.4040 	EXP 	slider: markerPos = 1.2296296296296296
27.4206 	EXP 	slider: markerPos = 1.2296296296296296
27.4375 	EXP 	slider: markerPos = 1.2296296296296296
27.4431 	DATA 	Mouse:  Left button up, pos=(482,216)
27.4541 	EXP 	slider: markerPos = 1.2296296296296296
27.4709 	EXP 	slider: markerPos = 1.2296296296296296
27.4726 	EXP 	New trial (rep=0, index=4): {'study_word': 'tiger'}
27.4878 	EXP 	text: autoDraw = False
27.4878 	EXP 	slider: autoDraw = False
